,id,name,artist_id,genre,album_id
0,2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
1,6jy9yJfgCsMHdu2Oz4BGKX,Papi’s Home,3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
2,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
3,61S79KIVA4I9FXbnsylEHT,In The Bible (with Lil Durk & Giveon),3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
4,4VCbgIdr8ptegWeJpqLVHH,Love All (with JAY-Z),3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
5,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
6,0k1WUmIRnG3xU6fvvDVfRG,Way 2 Sexy (with Future & Young Thug),3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
7,4s7QLoImIwmPi9L6dq1nVW,TSU,3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
8,34D6FJysnQioVingDKufuf,N 2 Deep,3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
9,11pEKMLmavDu8fxOB5QjbQ,Pipe Down,3TVXtAsR1Inumwj472S9r4,rap,3SpBlxme9WbeQdI9kx7KAV
10,3IvMYBE7A3c7to1aEcfFJk,Deep Pockets,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
11,5TCBWmEBrin7etRa4Lswr1,When To Say When,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
12,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
13,3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
14,466cKvZn1j45IpxDdYZqdA,Toosie Slide,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
15,7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
16,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
17,3KixNgUEaDtrKJVzdqjU5q,Landed,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
18,5fHrHoJKfCgBd35zwIBmUK,D4L,3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
19,6Kj17Afjo1OKJYpf5VzCeo,Pain 1993 (with Playboi Carti),3TVXtAsR1Inumwj472S9r4,rap,6OQ9gBfg5EXeNAEwGSs6jK
20,1qyFlfPREPbRcS2BNszdYI,Dreams Money Can Buy,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
21,0Tacxc5lDJ8LwiO1pWNSl8,The Motion,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
22,4n4BflhWjCHIxrI4v7Xt9s,How Bout Now,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
23,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
24,4czcw3NVLY0of5hTD7OufN,Days in The East,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
25,3W3FVHEDetkiRkkGKDmdir,Draft Day,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
26,6C9SwoZ5OrxcvkntgA5t8s,4pm in Calabasas,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
27,0FnxK9FEAQyPJ284QcieNb,5 Am in Toronto,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
28,3sMC6vfTTSa0mMAPTwzDVD,I Get Lonely,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
29,4alHkxxwAhvoGg3dJCATKV,My Side,3TVXtAsR1Inumwj472S9r4,rap,7dqpveMVcWgbzqYrOdkFTD
30,6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
31,4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
32,3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
33,6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
34,3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
35,3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
36,2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
37,5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
38,7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
39,0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,6kZ42qRrzov54LcAk4onW9
40,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
41,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
42,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
43,550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
44,5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
45,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
46,7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
47,0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
48,6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
49,22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),06HL4z0CvFAxyc27GXpf02,pop,4hDok0OAJd57SGIT8xuWJH
50,2gVhfX2Gy1T9kDuS9azrF7,willow,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
51,1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
52,3Dby3p1m6IOZn2gIIqECgK,gold rush,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
53,6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
54,6lCvK2AR2uOKkVFCVlAzzm,tolerate it,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
55,6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
56,55Vf4bimc1Rtfg0PAQRAo2,happiness,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
57,66tOfHVH3aUrscg8vExRV4,dorothea,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
58,2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
59,43Ykum9T72UOPhBN31grpN,ivy,06HL4z0CvFAxyc27GXpf02,pop,6AORtDjduMM3bupSWzbTSG
60,3YdWowRd7xUYTwtAjMcYd4,Dawn FM,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
61,06CXvz1j4XLxVkcldLToIG,Gasoline,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
62,2VrsofHA7OtJGrvmCpsews,How Do I Make You Love Me?,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
63,1xqN4QSroUjxiHhDBXDsU3,Take My Breath,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
64,1HFYN0ApWWNBjqo5AOQ8lp,Sacrifice,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
65,0p9nE0i4DqB0h7M4ZPFwjC,A Tale By Quincy,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
66,2CkePUjPttkIn4xRGeknSF,Out of Time,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
67,6gXtispBIKKHUdsaJPxqZ3,"Here We Go… Again (feat. Tyler, the Creator)",1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
68,2Nuqluzfe5horjiuLLsHkv,Best Friends,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
69,6oNlTuenXGKmGf8fwRIVou,Is There Someone Else?,1Xyo4u8uXC1ZmMpatF05PJ,pop,3esNgb0dchNmQ3MhlUVaa7
80,3KQ1KVG2F8qAospksegrmZ,Alone Again,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
81,0zzc5kYkzTmWmwrn3CTk5v,Too Late,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
82,6t5zloC7h0EQllwYph9brV,Hardest To Love,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
83,10HsXXmKdge6ugPcTolceY,Scared To Live,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
84,1hzVfz7XfL6rnRAk3LGgC2,Snowchild,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
85,5aFoXADqE288FAlbXYmcy6,Escape From LA,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
86,28dQlavHTyrEkmI7w7Nivp,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
87,2QIbiBkgr2pepvCkmWi3Vn,Faith,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
88,5Sg09MvHqNWPWsYeuY2toY,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
89,3XnkZylcAZ86QAiGVnRVy8,In Your Eyes,1Xyo4u8uXC1ZmMpatF05PJ,pop,6YlDIxqEjvY63ffH6AwCjd
90,1M3XB6EUPUZy58Aqt6zbKr,Woman,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
91,7E01yTzdhlzS4H4rH2k7HH,Naked,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
92,1pdTHjkIgxdWodGpi9YJ5d,Payday (feat. Young Thug),5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
93,0FYc9DIr89rbzt2WJMvyou,Get Into It (Yuh),5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
94,6G6ykEzZ1r7V1qrmNdBOVV,Need to Know,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
95,2HzPCR7K0RR8nutu3l3QtN,I Don't Do Drugs (feat. Ariana Grande),5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
96,0bOgWId7cFqBEKnlZct2q6,Love To Dream,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
97,7Me3GKpQyEsHwS9xnOrUgM,You Right,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
98,0GU7GSh1Ri0CKOe7fseiR1,Been Like This,5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
99,5MkBYMZGDWAKLHAJesZ6MJ,Options (feat. JID),5cj0lLjcoR7YOSnhnX0Po5,pop,4XLPYMERZZaBzkJg0mkdvO
110,5q1zKpXionUKEQpWu6wIxe,Cyber Sex,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
111,65ZEFdAnIiF0sgydxpMegp,Won't Bite (feat. Smino),5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
112,4suA2SDMT3gQ2dzRbcI9sY,Rules,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
113,4B2tG3rTaumFYQbiEVaWzq,Bottom Bitch,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
114,5U97kTQUYlfdwQljioWD7V,Say So,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
115,2xWfGptmcwDgEz4p1uiNhP,Like That (feat. Gucci Mane),5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
116,4febcsquvHDHEGhtKc0qM1,Talk Dirty,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
117,6pz6JS4K2owEa2mLQgMOOm,Addiction,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
118,3KFjYwnKOpahSfPmEfv2LR,Streets,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
119,3pZLNtx7iUpTHhkmiZf4Wm,Shine,5cj0lLjcoR7YOSnhnX0Po5,pop,3xcNRROgwXUvhR9NVrvAR4
120,6i4G85fdtDwK6UpQba337E,2 Much,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
121,2t96tGXVqmNT9KbbIXyEP1,Deserve You,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
122,5RE1BlC2bVRL02T0wcLq2X,As I Am (feat. Khalid),1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
123,3Ic8V1CEjOY53OVpo2k1Ap,Off My Face,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
124,2HFHwTr1IBWheGoQtNNKtx,Holy (feat. Chance The Rapper),1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
125,7K5ASMnqnCR42bJBJ3GAVz,Unstable (feat. The Kid LAROI),1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
126,5D0ylGlouZRFfaCLgmm1wA,MLK Interlude,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
127,7enNMlrM074O02PPj5ena0,Die For You (feat. Dominic Fike),1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
128,6vnSlld7gcZOOZo9O3Bw16,Hold On,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
129,5kHn6VJfMEThQYcG9AayaR,Somebody,1uNFoZAHBGtllmzznpCI3s,pop,3uPnO1aZBwMgWK1DI5zve9
150,3swVitvJ9s1J0n6HAtiGSb,Cameras (feat. Allan Cubas),55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
151,12mEMcIRUVlhpvcZMmtH08,Lil Romeo,55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
152,5HZ5NjyJVMaboBgG6uQMpK,Anti-Hero (feat. Lil Tecca),55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
153,2guRziPoNj6P9PnObyjPrI,Bleu Snappin',55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
154,4N99A9nOE6N5gmyGQ1GDai,Tunechi's Back,55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
155,4ULBkFaSgMbC5kIajMTSjP,Tunechi Rollin',55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
156,1085Mq0RMPej50amXzEzlO,Throwed (feat. Gudda Gudda),55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
157,0IoIypxBFu375bK5rmyAps,One Big Room,55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
158,6igfKfIgZzGshyHN27ekaB,Tunechi's Room,55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
159,4AZKDSYA1qtpiZQBdXno2j,Twist Made Me,55Aa2cqylxrFIXC767Z865,rap,6MVsBi4m5eAzfjb6C3JKwp
160,4HTY26kzdGCKJF1EqcRd2J,Feelin' Like Tunechi,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
161,7aEyRTJPEITFrtuq648Mzp,Headlock,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
162,06B0S6yv7wmr57QvweXJkx,Trust Fund,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
163,4lEHFsmzCrWQctlhGbDcvO,Admit It,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
164,1qBo7j5KAyYU3bBJWrzVvm,Shh,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
165,2GgFwwTV5AvTLakjZdtNte,Big Boss,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
166,1zkUmHMYADmWGXbZTO6VJ5,Still,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
167,0xW92tKaem3nlC7j6k3RHK,Bleedin',55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
168,0BhkXg22i7YEsLwrBcPT0x,Buzzin' (with YG),55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
169,2orIeHVC3ItYq2hVPETopb,Yeah Yeah,55Aa2cqylxrFIXC767Z865,rap,2gDny6NDG26azxuTbtNxgq
170,0EzUUIfVPuzzNXEEU9CxU9,Life Of Mr. Carter,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
171,0od5Z2dNj0PnfmonZgNOSw,Holy,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
172,7wyZoopbSHxLSN9iqP62Y3,More To The Story (feat. Raekwon),55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
173,4BfsmxFJj34y0elzqPfx0J,Scottie,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
174,1HDo1AeyyDlhqIqcDEgrkk,F Him Good,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
175,5322NokpwRuYlSykOnmUdI,Siri (feat. 2 Chainz),55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
176,2trrBDCW8sI7mFViVTiBZk,Lost,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
177,0jo05KdMRbYUc7doLzDaKu,In This House (feat. Gucci Mane),55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
178,3FKj2zOWuAt8wbpv3F2h6b,What About Me (feat. Post Malone),55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
179,2LZTj14T3XQaODkrtJhDHk,Hasta La Vista,55Aa2cqylxrFIXC767Z865,rap,4ljsev5vUnwB2BUFAMvwwy
180,1TZv3bujNaYz646eezRE91,Seeing Green (with Drake & Lil Wayne),0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
181,28PeqNMnFfVQnXvXmyf88G,Fractions,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
182,2nxy7TbWDWOBm2bseZJX2A,Crocodile Teeth (with Skillibeng) - Remix,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
183,5dOcS75jq0kLKbvCY9P2Ex,Chi-Raq (with G Herbo),0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
184,7eLCcnhpYGH3Y6Pqrk68Gz,Boss Ass Bitch (with PTAF) - Remix,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
185,0n377bTr2jXfQVs4fnjmRU,Intro,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
186,1uYxHHZBRliM9cNzCxq93g,Itty Bitty Piggy,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
187,2bRE4HKlZQDHkiVcDr58aZ,I Get Crazy (feat. Lil Wayne),0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
188,2aYDLsHweKpcPcdmivH8G9,Kill Da DJ,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
189,4UI1MqLR8B1PIfU09jFvYG,Nicki Minaj Speaks,0hCNtLu0JehylgoiP8L4Gh,pop,2upw5IrzeqKApIQZyx5o6r
190,5i8ZRP7tOHPsFBTPU7GXNO,Ganja Burn,0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
191,01s1HGlw9yqT0U242yffBb,Majesty (with Labrinth & feat. Eminem),0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
192,28eiD8ukLWhTvoDm1ZFPK0,Barbie Dreams,0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
193,21aWm7KFi70DLGomjOUD9D,Rich Sex (feat. Lil Wayne),0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
194,33uXY8BVbW4pOPhkeEr8do,Hard White,0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
195,1nhQeIgGXHe50L8Yzw6GVs,Bed (feat. Ariana Grande),0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
196,6uZU7ZkcLtzI1mBfy1HW7U,Thought I Knew You (feat. The Weeknd),0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
197,5NixBIQMl8ugl8BHwpIChN,Run & Hide,0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
198,4Hh5bo6KQF0Ys0ZLQu5lTz,Chun Swae (feat. Swae Lee),0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
199,7I9svbEdAvJrXNdruNhad4,Chun-Li,0hCNtLu0JehylgoiP8L4Gh,pop,6zA5X3CQ5rgLKhTobyV5Id
210,12sliObzVzbLbAlDb8eChf,shut up,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
211,1hG4V53eR16jg7jVTNLOiX,34+35,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
212,5VipERQ1ofCowecoFg2MVU,motive (with Doja Cat),66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
213,1N9hFgcgWYbGINUKjhvcK6,just like magic,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
214,1qKdid2S9fZdSrzLaCcjcF,off the table (with The Weeknd),66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
215,4rJWTThj9EWR6UqD1eVyge,six thirty,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
216,53Z8fbdVNus9Kiu7tWIBEC,safety net (feat. Ty Dolla $ign),66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
217,5Ds3yH73nMHgkmJxcxqPrr,my hair,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
218,7wcl0YJBQ0ygTUUaXLRM1g,nasty,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
219,7cFYqReKEigTxTm0bNE6YA,west side,66CXWjxzNUsdJxJ2JdwvnR,pop,74vajFwEwXJ61OW1DKSPEa
230,5SyCD1ic378B4rYWhDmuvo,raindrops (an angel cried) - live,66CXWjxzNUsdJxJ2JdwvnR,pop,5UACk85y1hNRSUtY0ss8pb
231,67kQ3UW7saqCFqB54BVKKI,god is a woman - live,66CXWjxzNUsdJxJ2JdwvnR,pop,5UACk85y1hNRSUtY0ss8pb
232,12s87E3EVHMYZQyr9mXsUi,bad idea - live,66CXWjxzNUsdJxJ2JdwvnR,pop,5UACk85y1hNRSUtY0ss8pb
233,56feSEETtLwNjY5Xz8XbKI,"break up with your girlfriend, i'm bored - live",66CXWjxzNUsdJxJ2JdwvnR,pop,5UACk85y1hNRSUtY0ss8pb
234,2I2HYr4FLb6LPfdgcKxK2J,r.e.m - live,66CXWjxzNUsdJxJ2JdwvnR,pop,5UACk85y1hNRSUtY0ss8pb
